30201	336651	336661	336660	338059	336650	337260	336654	337076	348749	337305
84942	576295	22168	337090	337264	336659	337397	336792	393174	336857	348749
2365	337112	337315	336751	336679	348749	337084	336661	577072	336681	394640
84941	576295	336668	348749	22168	467193	337260	337305	490817	336651	336867
31538	336657	336654	337174	336651	336739	336787	336952	336665	339326	336713
32869	573326	336966	577072	336651	22168	336714	337088	390505	336804	336653
30203	336802	390295	336651	336804	337462	336799	336661	577072	337231	336650
30206	393528	386190	22168	337174	336651	336650	337305	336802	336751	337462
92551	337694	336653	337125	390505	466412	337092	337621	337274	336739	348749
91226	471772	394640	336661	336714	336651	336748	336860	348749	336717	469362
72962	337465	336665	336735	336896	336681	336924	336743	336713	337285	337100
43506	393948	337063	336872	393174	336679	336668	336793	574203	336792	392202
59993	336661	336653	577072	348749	337305	337092	337889	336679	394640	336651
92550	336966	336653	337088	337777	337626	336651	336661	336650	336714	339241
84925	467501	336894	336650	336922	572515	337223	336656	337861	336797	409143
84933	22168	337590	471772	336739	336661	336651	336658	336650	336964	336653
5409	337623	336650	337861	338058	336656	336651	336739	494966	517813	577072
10602	337090	336651	577072	22168	336650	336656	336804	337174	337623	336657
32853	336651	337174	336650	336656	392705	336654	577072	339241	336658	336661
79585	337096	336681	336658	336650
84932	576295	510490	336961	337181	336857	336681	336808	601013	337481	336743
29214	336656	336813	336652	336650	336651	577072	337125	336653	467501	337627
78258	572515	338088	336651	336650	22168	337082	336654	336731	337090	336679
58665	336658	393736	390998	338412	337094	572515	392841	336961	337161	337484
92548	336653	336751	336661	336651	336804	348749	336650	577072	336679	336656
31523	22168	336839	336879	336717	337174	516754	336661	336658	336650	573326
32855	336665	336735	336731	336650	577072	336651	337465	337623	336743	336751
24419	577072	336651	490817	337174	336945	336656	336681	337621	336661	336924
33371	336661	336952	393517	337187	470701	336813	339326	336658	336653	428084
97351	336868	469362	336681	390505	337088	336658	338329	506146	337554	336651
73383	392550	337690	337623	337624	337274	22168	336650	336739	336659	336651
97352	337174	337125	22168	393944	452859	338321	336658	337305	337077	337614
36407	336657	336654	337125	337954	337465	337077	337623	337181	336959	452859
12438	336653	577072	336650	336739	336651	336652	337092	337623	393517	336760
33376	337089	336804	337621	336798	337462	336802	336651	390295	494780	336650
88406	336657	336653	336654	336651	336665	336804	336739	336661	577072	337621
77753	556303	336651	336661	337125	337174	336868	336657	337045	336857	336653
76423	337092	336653	336793	337125	338339	348225	337694	337336	336661	348749
53788	337622	336651	336731	336650	348749	336653	577072	336652	336679	394640
60074	393174	336804	336739	337581	337690	336857	337260	336657	337125	337624
11105	336651	336650	337174	577072	336661	336739	336656	22168	337223	338262
5419	336751	336661	336679	336748	336952	336731	336653	577072	336804	337084
59094	336651	337174	336668	337045	336650	336657	336656	22168	336658	336661
5430	494780	336802	337462	337614	337231	336804	338003	390295	573326	385184
49700	336652	337082	336650	336804	336651	337954	336658	409143	336792	337623
68804	336653	336731	336659	336739	390505	336654	337174	336804	336651	577072
97345	337181	336651	336661	337174	336657	393174	336668	336654	336679	556303
63119	336650	336661	467501	451434	337223	336651	336652	336838	339241	336812
44019	336651	338368	445784	337187	393948	471772	337625	337125	337484	336799
53792	348749	336679	336658	336653	390505	336650	336751	336868	337063	336651
90709	336792	336658	337076	336652	336650	337919	347311	336651	337274	337024
11119	337841	336731	337174	336651	336650	577072	336804	336739	336656	336679
33368	336661	393174	337690	336751	337462	337305	336659	336657	336652	336804
77742	336651	337174	22168	337621	336650	337063	336656	339326	577072	336661
76412	338003	337775	337621	336714	336804	336961	336751	336653	336679	336667
52464	336650	336651	338088	336658	336838	470701	574203	338059	337096	577072
90701	336650	336661	336653	336651	337627	337623	336652	336896	336658	336717
77746	336679	337315	336751	337084	445784	336653	336748	336657	336952	336798
12444	336804	337260	337621	337274	336651	336945	348749	392550	390295	337861
11113	336653	337088	337092	337621	338339	337305	336661	336681	392841	337861
12447	337174	336651	336656	336650	337623	336661	577072	336731	337045	22168
37726	348749	336659	336651	336650	336658	337090	336652	22168	336657	336656
21368	451475	348749	337397	337236	577072	336657	336751	494047	336651	336664
45337	336658	337627	601013	336650	337861	337274	393517	336660	336792	336651
5440	337090	390505	336748	336812	337622	336731	336838	336679	22168	336751
47995	336654	337676	337125	337624	336922	22168	336656	337077	337581	573326
9800	336651	336656	336751	336960	336665	451475	336654	336661	336650	577072
46665	336651	336660	336654	337621	336657	577072	336959	392202	337090	386896
65784	337203	336792	451475	337186	337059	22168	336804	336657	337100	394640
5443	506146	336654	337397	338088	337059	22168	337090	336894	337465	336982
45333	348749	451475	393174	336665	392214	337889	452859	337285	336651	336751
68815	337100	336879	336651	336653	22168	336660	336650	336661	337285	337690
64457	337082	336650	336804	22168	336731	336651	336785	336679	336787	337084
34680	336661	336748	384125	336653	336650	393174	336651	337174	336739	336966
33359	336651	390459	494780	385184	347311	514309	494966	336650	336658	394183
51141	336665	336658	336924	336735	336652	336743	336681	393910	337082	336982
55500	336658	336650	337076	336792	338329	409143	337260	574203	336653	336664
89756	337174	336651	336650	336786	337024	577072	336652	336668	336658	336661
12411	336653	336651	337174	337623	336661	336650	336659	336961	577072	392550
5436	336653	336651	336661	336650	336679	336658	336665	336751	336659	336804
5437	339326	336751	336679	336653	336650	336651	336748	337174	336714	336657
55503	336751	336679	337112	336661	445784	337889	336748	336952	336653	337084
37711	336739	336902	336868	336714	336657	336681	337805	390505	336658	337092
85395	336679	337805	336751	337941	336748	337086	337554	336762	336713	428084
6769	336656	336714	22168	336658	338088	514309	336651	336661	336679	336653
4108	336857	336651	337174	337045	337623	336650	336661	336658	577072	336731
37713	336802	336804	336656	337775	577072	337231	337462	337861	336799	336654
88420	336650	336661	336653	336651	337045	22168	337626	336966	506146	336799
55508	336668	336804	336683	337059	337021	337174	393528	22168	336872	517813
46656	336654	336657	336650	338058	336651	337174	336659	337090	336731	336652
9810	451475	336665	338339	336793	336857	336760	336653	336661	336657	348225
6784	336661	336651	393174	336650	577072	336656	336659	336652	337090	336657
42295	336658	336652	336651
9809	336664	336681	336924	337285	336665	337082	336658	338321	336652	336961
88418	336966	337777	336650	336714	336653	338255	336896	337161	337125	336651
55511	336751	445784	336679	336952	336731	337084	337112	336748	338192	336896
77766	336651	494047	390505	336650	337941	337462	390459	337782	336762	392705
4114	336650	337174	336651	336717	336731	336668	577072	336804	336656	337623
9802	337841	336860	337465	338003	393174	336713	337045	337336	336776	336804
12420	336650	336651	336802	337775	336952	577072	348749	336661	337223	336966
42294	336804	336651	494966	337462	337624	336798	336658	336961	336683	336650
9805	336651	336650	337174	336661	22168	336804	336679	336652	336658	336654
32019	392550	390295	336802	336804	336894	337088	336651	385184	337889	338220
12424	336799	428084	336804	337089	336802	384992	337941	337094	385184	386190
64472	445784	336679	336748	336751	336661	336653	336739	336952	337084	339326
5460	336751	336679	336966	336651	336653	336661	337088	336656	337305	336804
5461	22168	336679	336651	336787	336661	336653	336813	336650	336751	336748
45316	338058	337624	394183	337620	337623	337059	337627	336650	394640	336652
9821	337090	336651	336654	336804	336650	338329	336657	337125	336679	336743
81809	338059	336658	336792	336961	336652	336661	336659	336650	336657	348749
75129	336650	467501	336652	337627	336651	337174	601013	390295	494047	386896
10690	337757	336651	348750	336742	337919	507846	336776	393948	336762	339326
96067	336651	337676	336799	337624	409143	574203	336664	337285	337260	337581
35990	336813	336653	336679	337861	339326	336804	470701	348749	390295	336787
52490	337174	577072	336651	336650	393944	337614	336661	336665	339241	22168
96064	336735	338386	494966	336797	409196	337465	337092	336748	339326	392202
35999	336653	336651	337045	336661	336658	22168	348749	336650	337305	337174
13728	336661	336813	393174	336651	336653	337623	337125	336656	337174	337064
33337	572515	393944	336966	336658	336653	337889	336764	337174	336894	336661
81810	336868	336661	336751	577072	517725	348749	337089	336653	336651	336665
56854	392368	337125	336812	577072	336804	336657	22168	336653	336751	336679
72091	451434	338386	516754	337397	337063	337622	336683	336748	336838	336679
87119	336661	336751	336679	337084	336653	577072	338192	336731	337021	445784
33332	337174	336651	336650	22168	336652	336668	336665	336656	577072	337305
33331	336651	336658	336661	337045	336650	336748	336787	336679	336652	348749
51167	336650	336651	337174	22168	336656	336654	336658	337090	336717	336896
76469	336793	336653	336661	336679	336751	336896	577072	336748	348749	393174
10693	336717	337077	336665	601013	393910	336659	336664	22168	336654	337174
9815	336653	337465	338088	336896	336668	336751	337174	336717	336658	337092
9812	337059	337843	336656	337264	336661	392705	336651	336650	337465	572515
90757	336966	336751	336714	336743	336653	337088	336799	337125	336654	337462
9813	390459	337889	490817	337223	336713	573326	336813	337203	338003	336966
9819	337264	337084	336654	336804	392368	337775	348749	337777	336661	337045
20026	337462	336802	336751	336804	336657	390295	336653	336651	337889	336739
45305	338428	338412	393910	338262	392368	338255	337165	336945	336879	336717
8501	336651	337614	337059	336922	336679	384992	22168	336650	336656	336658
67511	466412	336652	337274	337100	336785	336664	337305	337264	336739	337059
45307	337627	337082	336650	394183	336651	337623	336838	577072	409196	336966
51170	336651	336650	336652	336751	337045	336656	336661	336653	336838	336658
34655	390295	336804	348225	337088	336650	337174	336651	336661	337861	336652
87108	337338	338185	338255	337690	337280	392588	336867	337165	507846	337777
33321	337481	336658	336650	336651	22168	336657	336661	469362	336653	336679
35984	336651	337621	336804	336661	390295	577072	337260	336659	338185	494780
34651	336651	337174	336668	336661	336650	336731	392705	336656	336658	336653
34650	337059	348749	22168	336651	336966	336658	336650	601013	336661	336659
88436	576842	336679	336751	337889	384992	336661	336650	336653	337305	336651
12400	336717	336896	337465	336656	336665	337174	336760	337090	22168	336651
9823	336651	336650	336661	577072	337623	336804	336656	348749	22168	337260
42272	336751	336679	336651	336650	337174	337090	22168	336952	336748	336896
9824	22168	336651	336857	337174	338059	507846	348749	336650	336679	573326
12403	336713	337100	337485	336743	336665	336735	336982	337177	338088	336658
9829	337063	336786	337024	336658	601013	336785	337076	337274	409143	336982
12401	336651	337621	336804	348749	577072	451434	337623	390459	494780	385184
12402	336650	336804	336651	336656	22168	337090	336894	336652	577072	337223
42266	337174	337125	337305	336651	22168	336868	392214	336804	336654	336661
88460	336653	336751	336651	337627	336658	336650	336966	336652	337681	336792
23989	336966	494047	337088	336653	337777	336714	577072	336661	336650	336651
4151	336656	338058	336650	336731	337465	337623	336797	339241	409143	338059
67524	337590	336652	336748	337581	337088	336650	336894	336661	577072	393677
64498	390459	494780	347311	394183	337260	337681	336804	338185	337621	451475
9843	337260	336982	337024	336922	392214	494780	392202	451475	576295	336681
42262	336668	337077	336658	336659	577072	336650	337125	336651	337086	336922
8513	336651	336650	337264	22168	336964	336661	336764	336679	336656	336653
93810	577072	336651	336656	337090	336650	336857	337174	22168	573326	336731
47950	336804	336651	577072	386190	336868	336654	337305	336656	390505	494047
75148	337260	336651	336735	337174	336813	337059	336661	393963	338192	348749
46629	390459	466412	576295	601013	337889	336879	445784	336742	337223	469362
96086	336657	392368	336945	337231	392550	336751	336650	336651
51181	336661	336650	577072	336653	336748	336651	336679	22168	336652	393174
35977	337125	392841	577072	336653	336731	336804	336651	336661	336751	336650
29288	336665	336894	337465	337059	22168	337203	336652	337681	336982	494047
30287	336653	336764	337622	577072	348750	348749	337614	336661	336760	336751
29287	337174	22168	336813	336650	577072	337125	336651	337305	336748	337064
96083	337063	601013	336658	337024	336786	337076	336785	336792	336659	337100
13704	338428	337462	336802	336650	336652	336651	336653	336751	390295	336804
13709	337174	336683	336792	337305	337045	393528	336651	577072	336922	337125
80500	22168	337264	336661	336650	337059	336679	336651	470701	336868	336751
8505	336650	336714	336652	336651	336804	336658	336654	336653	336665	336679
10670	336681	336735	336785	336665	336982	336651	337082	336658	336650	337681
90779	337681	336982	336679	337064	337777	336650	336785	469362	336681	336652
8509	337077	336657	577072	336654	336651	336959	348749	337125	337305	337086
10677	336657	336654	337125	337077	337581	336959	336660	337305	336650	336966
35979	336679	336751	336748	336952	337084	445784	336731	336661	336896	390295
33316	336650	22168	337045	336651	467501	336652	338262	572515	336797	348749
34648	336650	467501	494966	337274	385184	336894	336751	336656	514309	338262
8508	336679	336650	22168	336651	336804	336751	336748	337305	336661	336657
9839	337174	336650	336838	336651	336654	336653	336966	336804	336961	337045
88450	336657	336654	577072	336651	337077	336650	336679	336653	336751	336668
46612	339326	348749	392841	337059	336650	336751	336679	337861	393528	336748
47940	336651	336652	336650	494966	337174	336731	337465	337623	336661	336896
68866	336650	336656	336652	386190	336658	336651	337861	337125	337626	337077
43585	337045	394183	336651	336658	337059	336838	336661	572515	336797	336964
81816	337223	336651	337174	336650	22168	577072	336654	337125	336658	336659
56880	336651	337305	336661	337236	337174	336650	394183	336717	577072	22168
35966	337174	336651	336668	337045	336731	336650	336658	336683	337627	336656
13716	337063	336785	336658	337089	336952	337614	336653	336922	336751	337092
75150	556303	336650	336657	336654	451475	336659	336651	336653	336665	336966
34633	348749	336653	336661	336785	336764	577072	336651	337203	336868	490817
33302	336966	337088	336656	338220	336661	336804	336714	336651	336653	336650
56883	336651	336650	336661	336657	337623	337174	336653	336679	336804	22168
226	336804	337088	336650	336651	337090	337125	337861	336661	337045	336653
8516	337084	336651	336679	336751	339326	336952	336748	336966	336653	577072
89787	336924	336681	336652	393910	336665	469362	336658	336735	336743	337285
10683	337088	336651	337045	337174	336650	337165	336656	336879	337260	337063
88453	336650	22168	336665	336651	336828	336654	336658	338059	393910	336664
9849	337088	336651	22168	336665	336838	336653	336679	336652	336966	336828
8519	337088	336656	336966	336661	336651	336653	336679	336760	573326	336654
33306	336739	336683	337045	393517	336798	336952	336653	336799	336650	336652
73308	336786	336653	336798	22168	336751	336657	337954	392841	336665	336966
9860	336650	336661	336652	337082	393174	336651	336679	336653	336804	336658
12395	337336	336651	336665	336650	336661	336653	336802	336751	336657	336760
12393	494780	336651	336804	336658	337624	506146	337274	393944	22168	337462
61322	394183	577072	336838	22168	337045	572515	337174	336653	337088	336713
59003	336653	336966	336681	336679	337484	336661	337626	336659	337165	336651
70275	338058	517813	336731	337623	337465	338059	336797	337174	337187	336828
63987	506146	601013	337088	22168	336659	336658	494047	337621	336650	336860
70274	337223	336651	601013	392588	336650	337627	337622	336879	336656	336652
62656	577072	338185	336657	336868	336668	336679	336651	337627	336652	337045
41715	336650	337681	336739	336652	336683	336982	467501	494966	337274	337064
61329	338003	336808	336654	336894	336653	336652	336664	393948	337775	336966
87958	336651	336650	336659	577072	336804	337090	336679	336658	337125	336653
35038	336653	336661	336751	336793	336838	337084	336679	336650	22168	336651
36366	336661	393174	577072	392705	348225	394640	336650	336966	337059	336668
11067	336657	337125	336650	336654	336717	337174	336651	22168	337090	337581
69284	336650	337082	336804	494966	385184	337089	336894	337627	337223	336651
47013	336658	384125	336651	338058	348225	337096	337186	392841	337231	336792
47010	336661	574203	337045	336751	336966	338192	393174	337264	338255	338386
12398	336651	494966	384992	336717	336652	336894	337089	337260	336804	451475
9872	336659	336922	337627	336661	338059	337285	577072	390998	390505	336651
49669	337841	390680	336664	337076	337621	337059	337100	337077	336731	393174
8545	336651	336804	336679	336751	336650	22168	338003	336661	336653	577072
15431	336650	339241	336731	336681	336651	445784	336751	573326	336762	577072
9875	337941	576842	337280	338220	337165	385184	337614	336762	507846	337782
41701	336650	337627	336651	336653	337063	336652	339241	336659	494047	506146
96895	577072	336653	337621	336654	336650	386190	336651	336804	337694	337125
35029	336679	336751	337315	336902	348749	22168	336650	336748	336964	392202
35028	336651	336751	336653	336661	336679	336952	336748	336813	336714	336650
35026	336751	336762	336679	348749	336868	338003	336657	336802	336651	336748
82256	336665	336664	337082	336658	393910	336879	337177	336735	336681	336924
60004	467501	451434	337626	337627	392588	338088	336650	336739	336656	393948
23055	337077	337125	336654	347311	336657	336651	336959	577072	336804	337260
9869	337623	337465	506146	336651	337174	336650	338058	336659	577072	22168
8537	336679	336748	336952	336751	336804	337084	336731	336650	336651	336665
15439	336653	451475	336652	336681	392550	338003	337045	337554	337125	336661
75968	336653	336661	337676	577072	336650	336658	337100	348749	336651	336793
15438	336654	336657	337125	336661	336651	337174	337090	336659	336650	337305
15437	336650	384992	336679	22168	337397	467501	336748	336651	336751	336804
8554	336679	336952	336739	336653	336713	336731	337084	336751	336804	467193
37673	336650	336651	22168	336652	336656	336739	336804	577072	336751	393174
8555	336857	392841	577072	337186	336751	336679	336653	336792	556303	336924
36343	336658	339241	337694	336680	337236	337590	337462	336867	337064	336762
62675	336661	338192	336650	409143	337077	336653	337264	337045	336966	337059
50691	337627	336751	337100	336653	348749	336735	336679	336924	336787	336661
15409	337059	336658	336651	337063	336681	336982	336785	336652	337082	348749
85314	336964	336652	409143	393677	339241	469362	471772	337186	336661	337626
8549	336651	336657	338339	336654	392202	336679	336804	336751	394640	337077
49652	336650	337260	336651	336661	390295	393174	336654	336664	336679	467501
11044	336717	393517	336681	336952	336679	336658	336653	393910	494966	337165
15401	336813	336651	336804	336679	336868	336787	336812	336966	339326	336748
85310	393517	336683	336651	336717	336653	336658	337484	336681	336657	337622
11049	336661	336966	336679	336651	336650	336652	336785	336964	337088	336656
37679	336661	577072	337264	348749	336653	337861	393174	336651	336748	338339
36348	336804	336787	337861	336679	336653	337125	348749	22168	336657	336650
11048	336651	336804	337621	577072	337462	338003	337260	336894	337231	451475
82283	336681	336665	336735	336966	336743	337082	337112	336652	393910	336924
11052	336679	336653	336651	336751	336650	336657	336804	336661	337174	336658
8568	336751	336952	336679	337084	336661	336748	576842	336653	336731	445784
11051	548821	336982	336857	22168	336650	336651	337260	336652	348749	337059
72001	336651	336650	394640	338262	390459	336959	577072	336808	336679	336661
74663	336651	336748	336661	577072	336668	337614	337174	336652	337063	336896
61357	336651	338003	336654	336656	336894	336799	336802	336751	336650	337021
59030	336868	337462	336802	336657	390505	390295	336966	469362	336679	336650
263	336802	337462	336665	338013	390295	336804	336798	336902	336651	336653
85308	576295	337203	337481	336658	445784	337627	336651	336653	572515	336860
35006	336717	337125	336659	393910	336665	336651	517813	336657	336654	336896
86635	348749	336661	577072	336653	336751	336679	336651	336868	22168	490817
37664	336657	336751	337045	336748	337174	336713	336952	336651	336654	336653
11055	336896	336717	336653	337782	337125	348225	337088	337305	337465	348749
1928	336651	337090	336735	337805	336681	336804	336813	337092	338003	336650
9889	337203	336838	384992	336652	337174	337231	576295	337484	337305	337919
12386	336868	338059	336661	337627	336838	336961	336654	336743	336762	469362
15411	336679	337073	337112	337315	336731	336751	336657	393677	336952	337021
37667	336664	336802	336743	336804	390295	336651	337462	22168	573326	390505
