userId	appId
9689	337063
9702	336748
9712	336748
9712	337045
9712	336787
9718	337088
9720	336793
9725	336650
9727	336679
9729	337174
9729	336679
9729	336651
9729	336650
9729	337090
9729	336748
9730	336787
9732	337045
9733	337045
9735	336653
9735	337045
9735	336665
9735	336651
9735	337484
9735	337683
9743	336717
9748	337174
9749	337488
9751	336651
9756	336679
9769	337174
9769	336679
9769	336665
9769	336651
9769	336658
9769	336650
9769	337090
9783	336651
9786	336658
9787	336665
9787	336838
9787	336658
9787	336659
9787	348749
9787	336650
9787	336735
9787	336896
9787	337231
9787	451720
9787	512275
9788	336650
9792	336659
9794	336659
9797	336650
9800	336651
9802	337174
9805	337174
9805	336661
9805	337045
9805	336679
9805	336651
9805	336838
9805	336654
9805	336658
9805	22168
9805	336650
9805	337285
9805	336739
9805	336792
9805	337090
9809	336924
9810	336651
9812	337059
9813	336654
9815	336653
9815	336665
9815	336654
9815	336896
9817	336924
9819	336654
9821	336651
9823	336651
9824	336657
9824	336802
9824	336679
9824	336651
9824	22168
9824	337484
9829	337063
9839	337174
9843	336658
9849	337174
9849	336651
9849	336838
9849	337088
9849	336924
9860	336661
9860	336650
9869	336651
9870	337540
9872	336659
9875	22168
9875	337546
9877	336679
9889	337203
9897	336924
9900	336651
9904	336651
9907	336651
9920	336653
9920	386896
9920	337125
9920	392202
9920	336922
9922	337088
9924	337555
9933	510627
9939	337045
9943	337045
9943	336651
9953	336653
9958	337174
9973	336661
9974	336679
9974	336651
9981	336661
9981	337088
9981	336751
9981	337889
9983	336651
9992	336651
9996	336653
9996	336665
9996	336651
9996	336787
9996	336650
10001	22168
10025	337336
10031	337174
10037	336651
10040	336653
10058	337059
10062	336650
10065	336679
10067	337174
10067	337045
10067	336651
10067	337336
10077	336651
10078	336651
10078	336650
10080	336651
10085	336661
10100	336651
10100	336650
10101	336651
10101	336896
10102	336653
10102	336714
10102	336961
10106	337618
10110	337059
10110	337045
10110	336679
10110	336751
10121	337620
10121	466560
10126	337174
10126	336679
10126	336665
10126	336651
10126	337088
10126	336659
10126	336751
10126	336739
10126	336656
10126	336804
10126	336652
10127	336652
10127	336661
10132	392550
10132	336804
10133	336653
10135	336713
10135	337485
10143	337045
10143	336896
10154	336661
10159	336751
10160	336653
10160	336661
10160	348749
10160	336751
10160	336650
10160	336804
10160	336731
10160	469362
10160	337484
10160	336743
10163	336679
10163	336798
10163	337073
10163	337631
10167	336653
10170	337174
10181	336679
10182	337059
10182	336665
10182	336651
10182	336659
10182	336787
10182	336799
10182	336804
10182	336792
10182	336860
10182	337063
10182	336652
10198	577072
10198	336653
10198	336966
10198	336651
10198	348749
10198	336751
10198	336650
10198	337627
10198	336804
10198	336717
10198	337954
10198	337861
10198	336764
10198	337063
10198	337626
10209	337465
10209	337236
10212	337635
10213	337638
10228	336653
10246	337045
10251	336651
10253	336651
10256	336868
10260	336804
10262	338185
10270	337088
10275	336793
10276	336966
10276	337088
10277	336679
10277	336804
10280	336665
10280	336651
10280	336658
10280	336659
10280	337187
10280	22168
10280	337077
10280	336650
10280	336799
10280	336804
10280	336717
10280	336660
10280	336924
10280	337084
10280	336959
10280	336743
10287	337045
10288	337089
10288	337643
10295	336802
10295	336664
10295	348749
10295	22168
10295	336681
10295	337462
10295	339326
10295	337644
10301	336650
10305	337648
10307	337024
10317	336661
10327	336653
10327	336679
10333	336653
10333	336802
10339	336785
10339	336651
10339	336656
10342	336653
10351	336653
10355	336651
10357	337667
10358	337174
10358	336650
10368	336751
10369	336653
10369	337462
10371	336650
10373	336650
10376	337174
10379	336651
10381	336665
10381	337285
10389	337174
10392	337336
10400	336802
10402	336650
10402	337676
10405	336661
10405	336802
10405	336651
10405	336654
10405	339326
10409	337174
10417	336661
10429	336802
10430	577072
10437	336743
10437	336653
10437	336650
10437	336713
10437	336656
10438	337045
10438	336751
10438	336650
10438	337336
10438	337090
10438	336793
10439	337174
10442	336650
10442	336804
10442	337676
10447	336966
10447	337174
10447	336679
10447	336651
10447	348749
10447	336650
10447	336739
10447	336804
10447	338058
10447	337623
10447	337092
10447	337620
10447	337716
10450	577072
10454	336804
10462	336651
10463	336681
10463	337094
10463	337678
10465	336966
10465	336651
10479	336651
10486	336651
10492	337681
10493	337260
10495	337681
10496	337676
10500	337623
10503	336650
10506	336653
10507	337174
10510	336653
10511	336650
10512	337260
10513	336653
10515	337260
10522	337174
10522	336661
10522	577072
10524	337336
10525	336785
10525	337481
10527	336651
10527	336804
10530	337174
10530	336802
10530	336659
10530	336650
10530	336804
10531	336924
10531	337336
10538	337260
10541	337691
10543	336659
10543	336650
10543	337485
10544	337690
10546	336661
10546	348749
10546	22168
10546	337623
10548	336653
10548	337174
10548	337305
10548	336651
10548	336650
10548	336804
10548	337623
10548	337694
10548	336652
10548	336748
10550	393174
10556	336653
10556	336651
10569	336651
10571	336651
10575	336966
10575	337125
10575	336654
10575	336681
10575	336656
10575	337698
10575	577072
10580	336679
10580	22168
10580	336717
10581	336743
10590	337073
10591	336802
10591	337836
10602	337623
10602	337090
10615	336665
10621	337620
10622	336798
10623	336804
10634	336657
10634	336651
10636	336657
10636	337817
10651	337045
10651	336658
10651	22168
10663	336651
10665	337260
10667	336653
10667	336661
10670	336659
10670	336681
10677	336966
10677	336657
10677	22168
10677	337731
10683	337088
10689	337719
10690	336651
10693	336717
10702	336651
10712	390503
10712	490654
10714	336651
10723	336679
10723	337084
10725	336679
10727	336658
10729	337732
10734	336651
10757	336799
10759	337690
10765	337744
10766	336651
10769	336653
10769	337305
10769	336651
10773	336679
10777	336762
10778	336924
10781	336802
10797	336650
10797	336652
10806	337747
10811	336804
10814	336651
10825	336653
10825	337045
10825	336868
10825	336659
10825	22168
10825	336751
10825	336792
10829	336665
10840	336924
10840	336652
10841	336812
10841	336653
10841	336661
10841	336657
10841	336651
10841	336654
10841	22168
10841	336650
10841	336656
10841	336804
10841	338058
10841	337336
10841	337694
10841	337063
10842	337174
10859	336656
10861	336653
10861	337305
10861	337045
10861	336665
10861	336651
10861	336654
10861	336787
10861	337077
10861	336650
10861	336656
10861	337757
10861	337623
10861	336717
10861	337861
10861	336668
10861	337484
10861	337090
10861	337815
10861	336652
10875	336651
10877	337336
10879	337821
10879	337763
10879	338214
10879	348608
10883	336799
10884	337174
10888	337174
10892	337767
10894	337174
10899	336651
10901	337305
10901	337769
10907	336731
10908	336651
10909	390459
10912	336651
10912	336659
10914	336650
10914	336748
10915	337774
10918	336661
10930	337779
10931	337627
10936	336650
10937	337174
10938	336661
10938	336679
10940	336651
10945	336653
10945	337045
10945	336804
10945	337780
10946	336896
10946	337621
10950	338354
10953	336650
10954	337621
10955	337782
10957	336679
10957	336654
10957	454585
10957	393944
10959	337089
10966	336651
10970	336739
10970	337783
10972	336651
10978	336731
10979	336651
10983	336651
10983	347311
10983	338185
10983	347481
11003	337174
11003	336665
11003	336787
11003	336731
11003	336680
11005	337805
11015	336813
11015	337186
11015	336748
11019	337809
11020	337808
11023	336652
11026	336751
11028	336651
11044	336717
11048	336651
11049	336661
11051	336651
11052	336653
11052	336966
11052	337174
11052	336657
11052	336714
11052	336961
11052	337045
11052	336679
11052	336651
11052	336650
11052	337462
11052	336652
11053	337818
11055	336653
11055	336896
11063	337814
11067	336650
11070	337820
11074	337820
11078	337822
11083	336651
11084	336651
11091	336661
11091	336651
11097	336653
11105	337264
11105	337045
11105	336654
11105	336751
11105	337077
11105	336650
11105	337627
11105	336792
11105	336879
11105	336717
11105	336924
11105	336683
11105	336668
11105	336743
11106	336652
11110	336651
11113	336653
11119	337841
11122	336653
11122	336651
11122	336799
11127	336653
11127	336661
11127	336651
11127	336656
11129	337840
11130	337841
11133	337841
11142	336652
11157	337174
11159	337315
11159	337844
11167	337851
11167	337845
11167	337873
11167	337874
11171	336679
11175	336653
11178	336651
11184	336660
11186	337852
11193	337855
11195	337484
11196	337174
11209	336661
11210	336651
11211	336653
11212	336665
11233	337860
11236	336650
11236	337861
11238	336651
11238	336804
11240	336804
11244	336802
11244	336679
11244	336651
11244	336804
11245	336661
11246	336679
11247	336804
11257	337484
11258	336653
11258	336679
11258	336651
11258	336751
11258	336668
11263	336659
11267	337814
11269	337059
11269	336651
11272	336651
11272	336650
11277	337174
11278	336651
11278	336650
11280	337623
11289	336650
11291	336751
11295	336661
11295	336651
11295	336658
11295	336650
11301	336966
11301	337888
11308	337484
11310	336651
11315	337898
11324	337623
11327	336651
11329	336665
11329	336751
11329	336650
11329	336731
11343	336651
11345	337908
11347	337088
11347	336872
11360	336651
11362	337076
11372	337174
11373	337627
11378	337627
11379	336651
11382	336714
11384	337125
11384	336739
11386	337919
11387	337100
11387	336802
11387	337045
11387	336952
11387	337919
11390	336657
11390	337086
11406	337174
11406	336651
11406	336650
11409	336802
11409	336651
11410	337064
11414	336651
11417	337926
11420	336802
11420	337088
11420	336760
11420	336804
11420	337063
11424	336653
11424	336661
11424	336651
11429	336651
11435	336659
11435	336650
11437	336661
11448	337938
11451	336661
11451	336651
11453	336656
11453	336839
11458	336651
11468	337084
11468	336748
11469	337943
11469	392140
11473	337260
11478	337174
11479	22168
11479	337076
11487	337064
11488	336651
11500	337174
11500	336651
11501	336650
11503	336653
11503	336751
11503	337955
11509	336894
11512	337260
11513	336651
11516	337174
11516	336651
11516	348749
11516	336650
11516	337627
11516	394640
11516	337621
11516	336652
11522	337045
11522	336679
11526	336651
11527	336748
11529	336665
11541	336802
11561	336651
11562	337978
11565	336651
11572	336896
11573	336798
11583	336651
11590	336651
11591	336802
11595	336653
11595	336661
11595	336657
11595	337305
11595	336961
11595	337045
11595	336679
11595	336665
11595	336651
11595	336838
11595	336654
11595	336658
11595	336659
11595	336813
11595	22168
11595	337077
11595	336650
11595	336656
11595	336804
11595	336717
11595	336668
11595	336952
11595	338015
11595	336743
11596	336679
11600	336802
11601	337174
11601	336657
11601	336651
11601	336751
11602	337677
11605	337623
11617	337094
11631	336661
11633	336656
11634	338013
11640	338013
11642	338013
11647	338013
11649	338013
11653	337484
11654	338013
11658	336751
11658	336681
11658	336652
11660	336651
11662	336651
11665	337174
11666	336802
11666	336681
11666	336656
11670	336651
11672	337024
11694	338027
11703	338013
11706	337174
11706	336751
11716	336679
11720	336651
11726	338032
11734	337174
11734	336657
11734	337045
11734	336679
11734	336665
11734	336651
11734	22168
11734	336751
11734	337077
11734	336656
11734	336804
11734	336717
11734	336660
11734	337336
11734	338037
11734	336731
11734	337090
11734	337063
11734	336793
11742	336652
11742	336651
11744	336966
11744	337623
11745	336653
11745	336661
11745	337063
11747	338042
11751	338043
11753	338013
11754	336679
11757	336657
11759	336804
11761	337223
11764	337223
11766	336679
11768	337223
11770	337161
11773	338050
11778	338055
11779	338128
11783	424403
11784	337305
11786	336653
11786	336661
11786	337305
11786	336679
11786	336651
11786	336659
11786	336896
11786	390295
11786	336952
11786	347313
11786	336793
11792	393174
11792	336653
11792	337174
11792	337264
11792	336961
11792	337203
11792	336679
11792	392550
11792	336665
11792	336651
11792	336658
11792	336659
11792	348749
11792	22168
11792	336650
11792	336896
11792	390505
11792	336804
11792	393175
11792	390998
11792	336860
11794	337174
11794	336802
11797	336659
11803	336653
11803	337174
11803	336661
11803	337305
11803	337045
11803	336868
11803	336679
11803	336665
11803	336651
11803	336838
11803	336654
11803	336658
11803	337465
11803	336659
11803	348749
11803	22168
11803	336751
11803	336872
11803	338059
11803	336681
11803	336787
11803	336650
11803	336896
11803	336839
11803	336828
11803	337315
11803	336879
11803	336717
11803	337889
11803	337084
11803	336668
11803	336731
11803	337841
11803	337484
11803	337624
11803	340228
11803	336945
11803	337090
11803	336885
11803	338062
11803	336812
11803	336748
11804	336966
11814	336665
11817	337336
11820	338059
11828	336896
11833	337125
12345	336651
12347	336679
12347	336665
12347	336659
12347	336764
12348	336659
12350	336650
12358	338065
12365	336804
12367	336653
12368	336653
12368	336651
12379	338068
12385	338069
12386	336868
12392	338071
12393	336651
12395	337336
12398	336651
12400	336717
12401	336651
12402	336804
12403	337100
12403	336751
12403	336735
12403	337861
12403	338079
12411	336653
12411	337174
12411	336802
12411	336651
12411	336751
12420	336802
12420	336650
12420	336804
12424	336799
12438	336653
12438	336650
12438	336652
12444	336804
12447	337174
12457	338086
12460	338088
12469	337623
12474	338088
12477	338096
12488	336650
12491	336653
12491	336650
12492	337775
12492	337236
12496	336659
12511	336658
12517	338088
12520	338108
12521	338111
12523	336652
12525	338110
12526	337059
12529	337620
12531	338112
12533	337063
12548	336650
12553	336651
12560	577072
12568	336679
12571	336657
12571	336813
12571	339326
12585	336661
12588	392550
12590	336804
12592	337045
12602	338130
12604	336651
12605	337174
12605	336661
12611	336804
12614	337174
12624	336650
12627	336651
12639	336945
12645	336679
12647	336653
12647	336714
12647	337305
12647	336679
12647	336751
12647	336713
12647	337336
12647	336952
12647	337063
12647	336743
12653	336651
12658	338139
12659	338150
12662	336651
12668	336651
12669	336651
12671	338141
12676	338143
12680	336653
12680	336802
12680	336651
12708	336665
12710	348749
12717	336651
12718	336651
12721	336679
12724	336650
12725	337059
12725	337627
12725	337484
12725	337063
12726	336792
12738	338155
12740	336679
12751	338003
12754	337077
12758	336802
12758	336651
12759	337174
12759	336804
12768	336659
12772	338161
12776	336650
12776	336804
12776	339326
12776	336945
12778	336653
12778	22168
12782	336651
12783	336651
12788	338088
12794	336651
12804	337077
12809	338167
12818	337336
12822	336966
12822	336867
12828	337305
12830	336650
12834	336651
12836	338166
12837	336804
12841	338175
12858	336650
12870	336966
12870	336751
12872	338292
12885	338211
12891	336657
12891	336802
12891	336651
12891	347311
12891	337861
12891	337621
12900	336804
12905	338182
12911	337089
12911	336668
12914	336651
12917	338058
12941	338184
12945	336802
12945	337088
12946	338185
12947	338185
12956	336657
12956	336651
12956	348749
12956	336804
12966	336653
12967	336804
12968	336679
12971	336650
12976	336802
12980	336651
12980	336799
12994	336802
12996	336802
12996	336804
12997	336651
13003	336658
13003	336650
13004	338190
13005	336748
13014	338192
13020	336966
13040	392753
13040	392755
13081	338208
13086	337088
13092	347311
13095	336653
13095	337174
13095	336679
13095	336838
13098	336651
13112	408939
13128	336651
13128	336804
13131	336653
13133	336804
13138	338288
13138	338289
13147	337174
13147	336665
13157	337260
13161	338299
13161	336857
13162	337059
13167	337174
13169	337174
13170	337174
13176	337174
13178	337174
13179	337174
13181	336650
13182	337174
13183	337174
13188	338224
13189	337174
13192	338003
13195	337174
13196	337174
13199	337174
13202	336802
13202	336739
13234	336804
13236	337088
13236	337889
13236	337861
13238	337174
13239	336651
13239	336804
13242	337174
13243	336653
13243	336651
13244	337174
13245	336966
13245	336661
13245	336657
13245	336714
13245	337305
13245	337059
13245	336679
13245	336651
13245	336838
13245	336658
13245	348749
13245	336751
13245	336804
13245	338339
13245	337064
13245	336952
13245	336748
13251	338088
13253	337174
13253	337088
13260	336651
13261	336679
13261	336751
13261	338220
13261	337084
13261	338069
13282	336679
13287	336651
13293	336650
13299	336679
13299	336651
13299	336650
13299	337181
13316	338240
13320	337174
13321	336653
13321	336659
13321	336896
13321	337084
13321	337716
13321	336793
13327	338242
13336	336868
13336	336654
13336	336650
13340	336651
13340	336650
13340	337462
13343	336653
13343	337264
13343	336657
13343	337305
13343	336961
13343	336679
13343	336651
13343	336654
13343	337777
13343	336742
13343	22168
13343	337805
13343	336650
13343	337186
13343	338245
13343	337623
13343	338368
13343	337231
13343	337336
13343	336762
13343	337919
13343	348225
13343	336812
13343	336748
13346	336657
13346	336826
13346	338252
13348	336653
13348	337305
13348	22168
13349	336961
13349	336679
13366	337777
13367	337063
13375	338253
13378	338254
13380	336651
13382	337174
13382	338255
13387	336808
13387	336651
13387	337315
13387	337089
13387	336776
13387	337484
13388	336868
13389	337100
13389	336657
13389	336868
13389	336679
13389	336665
13389	336751
13389	336787
13389	336804
13389	338321
13389	337092
13389	338339
13389	338317
13389	337336
13389	338314
13389	338271
13389	338315
13389	338312
13389	336748
13395	336945
13402	336751
13406	338262
13411	337103
13414	336651
13416	337305
13416	336679
13416	336651
13416	337125
13416	336751
13416	336656
13416	336804
13416	336652
13426	338293
13432	336651
13451	336651
13468	336653
13468	337059
13468	336651
13468	336658
13468	338272
13470	338273
13470	485351
13478	338258
13479	338283
13480	338258
13482	336651
13485	336651
13486	336657
13495	338255
13499	338255
13503	338290
13505	336679
13511	336961
13512	336653
13512	337623
13512	336748
13514	338255
13526	337174
13526	336838
13526	336813
13526	338185
13546	336812
13548	338295
13559	337045
13559	336924
13564	336651
13565	336651
13567	336741
13569	336651
13582	336748
13585	336651
13587	338309
13595	336651
13596	337045
13596	336651
13597	337231
13599	337231
13601	336714
13601	336751
13612	336802
13616	336751
13624	336751
13625	336679
13630	337861
13639	336802
13639	336659
13639	22168
13639	336650
13639	506146
13639	337627
13639	336656
13639	337186
13639	390505
13639	337620
13639	336764
13639	386293
13639	336652
13641	337264
13648	337614
13671	336651
13672	336650
13682	336653
13682	336679
13687	337045
13691	336652
13692	336654
13692	336656
13692	337084
13695	337618
13696	336651
13697	336802
13697	336679
13697	336650
13697	338335
13704	337462
13704	338428
13704	525888
13707	338342
13709	337174
13716	336658
13719	338347
13728	336653
13728	336661
13728	336657
13728	336679
13728	336651
13728	348749
13728	337623
13784	336651
13784	336664
13795	338363
13803	347315
13804	336679
13804	336651
13804	408939
13804	338366
13810	336650
13810	336748
13818	336657
13818	336679
13818	336651
13818	336650
13818	336804
13818	336717
13822	336679
13825	336661
13834	336651
13834	392796
13834	392797
13847	336650
13855	336661
13855	336659
13855	336656
13857	336714
13857	336651
13863	336651
13868	336652
13869	336748
13884	336657
13885	337174
13885	338059
13885	336735
13885	338427
13887	336651
13890	338380
13890	338381
13897	338386
13906	337623
13922	338387
13927	337622
13927	336748
13953	336653
13953	336802
13953	336679
13953	336651
13953	336650
13962	338392
13962	403977
13967	337089
13990	336658
13993	336650
13996	338245
13997	336651
14004	336668
14007	337174
14014	336961
14014	336651
14014	336896
14014	336839
14019	351238
14031	336653
14035	336679
14036	336657
14036	336714
14036	338404
14040	338407
14072	348749
14076	338412
14082	336650
14086	336651
14091	336751
14091	336748
14093	336661
14093	336679
14096	336731
14099	338416
14113	338417
14115	337174
14115	336657
14115	22168
14115	336787
14115	337623
14115	337626
14115	337622
14121	337231
14122	338422
14128	336679
14128	337084
14128	336748
14133	336661
14133	336650
14133	337084
14146	338425
14151	336650
14154	336657
14162	337088
14165	337100
14165	336681
14165	336713
14165	336804
14169	336751
14185	337100
14185	336804
14185	336652
14187	336653
14188	337305
14189	336652
14192	336653
14197	336681
14217	336661
14217	336651
14229	337173
14231	336652
14234	337260
14234	336731
14247	336653
14247	336961
14247	336651
14254	338501
14255	336656
14261	336651
14276	339028
14284	22168
14291	339122
14312	337088
14346	22168
14346	336804
14346	339326
14346	337336
14354	336659
14361	336654
14364	336653
14364	336714
14364	337305
14364	336679
14364	336651
14364	336838
14364	337465
14364	22168
14364	336751
14364	336739
14364	336804
14364	338339
14364	336748
14366	336653
14367	340204
14386	336657
14395	336966
14395	337174
14395	336714
14395	336802
14395	336665
14395	22168
14395	336751
14395	336681
14402	337174
14402	336650
14404	337631
14405	336661
14405	337305
14433	337305
14452	336658
14452	336748
14459	337174
14459	336657
14459	337305
14459	336679
14459	336651
14459	336838
14459	336804
14459	338339
14474	336813
14492	337305
14492	336651
14492	336668
14515	336751
14516	336665
14516	336651
14516	338003
14516	336813
14516	337462
14516	336798
14516	336743
14519	341599
14527	336813
14548	336802
14548	336679
14548	338003
14555	336679
14555	336739
14560	336798
14564	336653
14636	336654
14660	336679
14682	336751
14682	336748
14720	342505
14722	336665
14722	336838
14722	336681
14741	337624
14757	336653
14766	336839
14782	345472
14784	336681
14788	337045
14793	338088
14801	338220
14827	343814
14832	337174
14832	22168
14832	337077
14832	336804
14832	338220
14841	336804
14857	336894
14869	336651
14878	336802
14882	336650
14900	336679
14918	336762
14933	338185
14952	336813
14952	337775
14952	343949
15078	344027
15105	384172
15135	336966
15135	394640
15143	22168
15144	336679
15144	336651
15144	22168
15144	336681
15155	336653
15155	336650
15178	336665
15178	22168
15191	336661
15191	337045
15191	336651
15191	336650
15192	336653
15192	337045
15192	336679
15198	337621
15221	336681
15242	336681
15242	337094
15242	336652
15259	337462
15277	345235
15288	336653
15288	336714
15288	336679
15288	336651
15288	336654
15288	22168
15288	336799
15288	336804
15288	337260
15288	337084
15288	337621
15310	336653
15333	336735
15360	345424
15388	337088
15401	336679
15401	336651
15401	336813
15401	336804
15401	336812
15401	336748
15409	337059
15409	336651
15409	345474
15411	336679
15431	336650
15437	336654
15437	336804
15438	337174
15438	336661
15438	336657
15438	337305
15438	337045
15438	336679
15438	336651
15438	337125
15438	336654
15438	337622
15439	336653
15446	22168
15447	336751
15459	345555
15463	336681
15465	336653
15465	336661
15465	336657
15465	336679
15465	336665
15465	336651
15465	336658
15465	336659
15465	336650
15471	336804
15474	336804
15475	337063
15477	336751
15477	336902
15477	390295
15477	345569
15477	336731
15477	487653
15486	336653
15486	336714
15486	336665
15486	336838
15486	336751
15505	345613
15506	336651
15509	336739
15509	337089
15509	385184
15509	385226
15510	345592
15531	394640
15552	336665
15552	337125
15554	336653
15554	337125
15557	336966
15557	336838
15557	337777
15557	337088
15557	336659
15559	336952
15570	336657
15571	337861
15576	336653
15576	336802
15576	338003
15576	410224
15576	346506
15583	336802
15583	494780
15583	337285
15583	390505
15583	336924
15583	337861
15583	337063
15588	336679
15598	336651
15598	337088
15598	336804
15603	337861
15604	336657
15604	336802
15604	336651
15604	336813
15604	336650
15604	337861
15606	336653
15606	336714
15608	336838
15631	336653
15631	337045
15633	337861
15640	346562
15650	337861
15653	337622
15665	346596
15665	346598
15695	336651
15703	336651
15726	338058
15739	337174
15740	338058
15746	336651
15746	336654
15748	338058
15757	336961
15757	336679
15757	336751
15757	337165
15757	336776
15758	336650
15758	336828
15758	338058
15758	336731
15758	336960
15758	346740
15774	336651
15780	336743
15792	336797
15793	336797
15807	336679
15823	336650
15829	336679
15841	337174
15849	347308
15855	337174
15872	336651
15872	347318
15873	336802
15873	347325
15873	347475
15878	337174
15878	336651
15878	337125
15878	336654
15878	336804
15878	347311
15878	348591
15886	336679
15886	336651
15904	336679
15928	336751
15953	336961
15953	337088
15953	336739
15953	390505
15953	392588
15953	337024
15953	336924
15953	337063
15964	337623
15970	347311
15973	347482
15983	336804
15989	337861
15992	347308
15999	336679
15999	336658
15999	336751
15999	336748
16000	337174
16000	336661
16010	336751
16015	336653
16015	336657
16015	337305
16015	336679
16015	336808
16015	336651
16015	336658
16015	348749
16015	337627
16015	337186
16015	339326
16015	337092
16015	336982
16015	392647
16015	337481
16021	336653
16021	336657
16021	336679
16021	336792
16021	336776
16021	347417
16021	337919
16461	336651
16683	336658
16683	336804
16683	336741
16712	336802
16712	337045
16712	336681
16712	336952
16897	347481
16927	336966
16927	348224
16933	336748
17315	337305
17447	348749
17477	347564
18454	337305
18454	336651
18454	386896
18454	337090
18608	337305
18810	336653
18810	336657
18810	336679
18810	22168
18810	336731
19282	336679
19966	336651
20026	337462
20118	348148
20181	348149
20406	348163
20564	336651
20564	336650
20681	336657
20681	336665
20681	336651
20681	336799
20681	338412
20681	336945
20750	337076
20752	336651
21042	336651
21098	348209
21252	348212
21271	348213
21368	348749
21421	336651
21784	348267
21785	348266
21785	348268
21983	336659
22250	336651
22250	336804
22564	348575
22564	348576
22571	348576
22617	336652
22963	336650
22963	336656
23055	336657
23055	347311
23055	348591
23055	347310
23183	336714
23183	336751
23183	339326
23207	336739
23569	336651
23750	336650
23876	336661
23978	337174
23978	336661
23978	337264
23978	348749
23978	339241
23989	336966
23989	494047
24047	336651
24054	336651
24116	348666
24130	337174
24130	336651
24151	337174
24177	467103
24237	336661
24342	337264
24399	347308
24419	336651
24438	337174
24509	337090
24534	336651
24601	348694
24618	336661
24703	337174
24703	336661
24703	336651
24703	336751
24703	336787
24703	336668
24703	337484
24703	577072
24801	336751
24801	336650
24887	337045
24904	336679
25097	336658
25145	336651
25233	348733
25313	336661
25404	336651
25491	336661
25569	336661
25662	337869
25896	336679
25896	337777
25896	22168
25995	336653
26055	336661
26090	336902
26222	336653
26222	336661
26222	336714
26222	336679
26222	336665
26222	336838
26222	336658
26222	337088
26222	336739
26222	337023
26222	348750
26222	336743
26460	336651
26509	336838
26626	337174
26626	336802
26626	336651
26626	336650
26626	336656
26626	348912
26682	337174
26696	336657
26696	336651
26696	348749
26696	337623
26803	337174
26947	336651
27011	348918
27235	349179
27235	349180
27448	336653
27487	336748
27507	336651
27641	336651
27901	337174
27953	337264
28020	350064
28094	336679
28104	336661
28161	336661
28161	336651
28161	348749
28161	336751
28199	336650
28232	336679
28339	337264
28339	336665
28491	336650
28570	336657
28570	351244
28594	336751
28636	336651
28728	452579
28778	351243
28782	336651
28799	336651
28805	336651
28813	336650
28823	337462
28847	336651
28847	336658
28847	336650
28857	337174
28857	336651
28857	336751
28857	336681
28858	336661
28858	336748
28862	348749
28864	356560
28864	367274
28869	336751
28872	336804
28873	337045
28873	336651
28873	336799
28894	361848
28896	362196
28920	336679
28920	336665
28920	336743
28920	336748
28921	348749
28923	348749
28924	337063
28935	336679
28935	348749
28943	336650
28952	336798
28960	336650
28965	336653
28965	336714
28965	336679
28965	336651
28965	336658
28965	336751
28965	336650
28965	336717
28965	337084
28965	383015
28965	336743
28965	336652
28969	384124
28978	337264
28978	336651
28980	336651
28980	338059
28980	336650
28980	337167
28985	336650
28986	337174
28986	337100
28986	336714
28986	337045
28986	336679
28986	336665
28986	336651
28986	337125
28986	336751
28986	337462
28986	337231
28986	336924
28986	336668
28986	336743
28998	336658
28998	337063
29005	384161
29007	384162
29012	348749
29034	337174
29034	337315
29036	336804
29040	384176
29043	348181
29072	336650
29072	337084
29077	336651
29088	337264
29093	336679
29094	336651
29113	336661
29113	336651
29117	336751
29118	336679
29127	336751
29130	336661
29130	336651
29130	348749
29130	336650
29132	336650
29148	336657
29150	384204
29163	336651
29166	337082
29169	338069
29172	337165
29208	337174
29208	338208
29208	337861
29214	336813
29214	336656
29214	336652
29236	337581
29237	384231
29239	337174
29239	336657
29239	336651
29243	336731
29243	384676
29259	336651
29262	384767
29267	336714
29267	336961
29267	336679
29267	336651
29267	22168
29267	336751
29267	336650
29270	336679
29276	336651
29286	384805
29287	337174
29288	336651
29306	384829
29310	336657
29311	336679
29311	336665
29311	336659
29311	336681
29311	336787
29311	337484
29311	336748
29330	337174
29330	348749
29330	337289
29330	337063
29331	336651
29346	336679
29346	336838
29346	336828
29346	390998
29346	348750
29346	337646
29346	338071
29357	337063
29361	336661
29361	337063
29366	384992
29370	336651
29370	336658
29374	392539
29381	337174
29381	336656
29395	336804
29397	337045
29397	336651
29407	385010
29407	385024
29419	385027
29427	348749
29444	22168
29445	385038
29458	336966
29462	390295
29473	336657
29473	336651
29473	392588
29473	337694
29477	336948
29479	336661
29495	336651
29499	336651
29500	385103
29508	336651
29515	385117
29519	336679
29521	336651
29521	337076
29523	496549
29525	385119
29526	385119
29527	385119
29531	336751
29578	336651
29582	336653
29582	336661
29582	336657
29582	337045
29582	336679
29582	336665
29582	336651
29582	336658
29582	336751
29582	339326
29582	337082
29582	336748
29591	337817
29621	385229
29622	338282
29650	337089
29658	336748
29662	336658
29669	336651
29685	336652
29696	337125
29696	336739
29705	336653
29705	337045
29705	336679
29705	336665
29705	348749
29705	22168
29705	336804
29705	337624
29726	336804
29738	336658
29746	385266
29751	348749
29751	385268
29766	385276
29769	338170
29773	336659
29773	336656
29779	336651
29782	336650
29783	337082
29787	385280
29791	336658
29797	336658
29801	385336
29816	337174
29816	336650
29816	336652
29817	336653
29817	336966
29817	336714
29825	336661
29830	336785
29846	337094
29863	338329
29873	338329
29876	336714
29876	336658
29885	336651
29885	336652
29898	338329
29911	336651
